anio,mes,linea,linea-uri,linea-cdmx,same_as_wikidata_linea,estacion-uri,same_as_wikidata_estaciones,afluencia-media
2018,--06,Linea 1,linea-1,Line 1,https://wikidata.org/entity/Q2295084,Isabel la Católica,https://wikidata.org/entity/Q3356870,23299.633333333335
2018,--06,Linea 1,linea-1,Line 1,https://wikidata.org/entity/Q2295084,Juanacatlán,https://wikidata.org/entity/Q3356938,12068.4
2018,--06,Linea 1,linea-1,Line 1,https://wikidata.org/entity/Q2295084,Merced,https://wikidata.org/entity/Q3356980,46379.03333333333
2018,--06,Linea 1,linea-1,Line 1,https://wikidata.org/entity/Q2295084,Moctezuma,https://wikidata.org/entity/Q3357017,22508.8
2018,--06,Linea 1,linea-1,Line 1,https://wikidata.org/entity/Q2295084,Observatorio,https://wikidata.org/entity/Q388460,74864.86666666667
2018,--06,Linea 1,linea-1,Line 1,https://wikidata.org/entity/Q2295084,Pantitlán,https://wikidata.org/entity/Q3352997,44240.23333333333
2018,--06,Linea 1,linea-1,Line 1,https://wikidata.org/entity/Q2295084,Pino Suárez,https://wikidata.org/entity/Q3357008,31032.466666666667
2018,--06,Linea 1,linea-1,Line 1,https://wikidata.org/entity/Q2295084,Salto del Agua,https://wikidata.org/entity/Q740243,20537.1
2018,--06,Linea 1,linea-1,Line 1,https://wikidata.org/entity/Q2295084,San Lázaro,https://wikidata.org/entity/Q3356984,31513.5
2018,--06,Linea 1,linea-1,Line 1,https://wikidata.org/entity/Q2295084,Sevilla,https://wikidata.org/entity/Q3356943,32684.266666666666
2018,--06,Linea 1,linea-1,Line 1,https://wikidata.org/entity/Q2295084,Tacubaya,https://wikidata.org/entity/Q2744158,34338.666666666664
2018,--06,Linea 1,linea-1,Line 1,https://wikidata.org/entity/Q2295084,Zaragoza,https://wikidata.org/entity/Q3356989,49820.26666666667
2018,--06,Linea 12,linea-12,Line 12,https://wikidata.org/entity/Q5985548,Atlalilco,https://wikidata.org/entity/Q6824487,13653.533333333333
2018,--06,Linea 12,linea-12,Line 12,https://wikidata.org/entity/Q5985548,Calle 11,https://wikidata.org/entity/Q5740298,14198.666666666666
2018,--06,Linea 12,linea-12,Line 12,https://wikidata.org/entity/Q5985548,Culhuacán,https://wikidata.org/entity/Q5794406,14535.9
2018,--06,Linea 12,linea-12,Line 12,https://wikidata.org/entity/Q5985548,Eje Central,https://wikidata.org/entity/Q5644140,10446.1
2018,--06,Linea 12,linea-12,Line 12,https://wikidata.org/entity/Q5985548,Ermita,https://wikidata.org/entity/Q5256668,10461.133333333333
2018,--06,Linea 12,linea-12,Line 12,https://wikidata.org/entity/Q5985548,Hospital 20 de Noviembre,https://wikidata.org/entity/Q5902535,12351.866666666667
2018,--06,Linea 12,linea-12,Line 12,https://wikidata.org/entity/Q5985548,Insurgentes Sur,https://wikidata.org/entity/Q5918521,34353.63333333333
2018,--06,Linea 12,linea-12,Line 12,https://wikidata.org/entity/Q5985548,Lomas Estrella,https://wikidata.org/entity/Q5978599,12892.0
2018,--06,Linea 12,linea-12,Line 12,https://wikidata.org/entity/Q5985548,Mexicaltzingo,https://wikidata.org/entity/Q6012160,19214.133333333335
2018,--06,Linea 12,linea-12,Line 12,https://wikidata.org/entity/Q5985548,Mixcoac,https://wikidata.org/entity/Q6824627,16322.033333333333
2018,--06,Linea 12,linea-12,Line 12,https://wikidata.org/entity/Q5985548,Nopalera,https://wikidata.org/entity/Q6044683,20626.433333333334
2018,--06,Linea 12,linea-12,Line 12,https://wikidata.org/entity/Q5985548,Olivos,https://wikidata.org/entity/Q6050104,16056.3
2018,--06,Linea 12,linea-12,Line 12,https://wikidata.org/entity/Q5985548,Parque de los Venados,https://wikidata.org/entity/Q6062821,11521.5
2018,--06,Linea 12,linea-12,Line 12,https://wikidata.org/entity/Q5985548,Periférico Oriente,https://wikidata.org/entity/Q6072488,29815.3
2018,--06,Linea 12,linea-12,Line 12,https://wikidata.org/entity/Q5985548,San Andrés Tomatlán,https://wikidata.org/entity/Q6118305,11426.4
2018,--06,Linea 12,linea-12,Line 12,https://wikidata.org/entity/Q5985548,Tezonco,https://wikidata.org/entity/Q6143783,21688.966666666667
2018,--06,Linea 12,linea-12,Line 12,https://wikidata.org/entity/Q5985548,Tláhuac,https://wikidata.org/entity/Q6824735,51466.166666666664
2018,--06,Linea 12,linea-12,Line 12,https://wikidata.org/entity/Q5985548,Tlaltenco,https://wikidata.org/entity/Q2883637,3103.133333333333
2018,--06,Linea 12,linea-12,Line 12,https://wikidata.org/entity/Q5985548,Zapata,https://wikidata.org/entity/Q6824782,14654.066666666668
2018,--06,Linea 12,linea-12,Line 12,https://wikidata.org/entity/Q5985548,Zapotitlán,https://wikidata.org/entity/Q9097529,12593.6
2018,--06,Linea 2,linea-2,Line 2,https://wikidata.org/entity/Q1152993,Allende,https://wikidata.org/entity/Q3287760,29156.6
2018,--06,Linea 2,linea-2,Line 2,https://wikidata.org/entity/Q1152993,Bellas Artes,https://wikidata.org/entity/Q2541953,29474.266666666666
2018,--06,Linea 2,linea-2,Line 2,https://wikidata.org/entity/Q1152993,Chabacano,https://wikidata.org/entity/Q3317707,30017.766666666666
2018,--06,Linea 2,linea-2,Line 2,https://wikidata.org/entity/Q1152993,Colegio Militar,https://wikidata.org/entity/Q3356873,14987.3
2018,--06,Linea 2,linea-2,Line 2,https://wikidata.org/entity/Q1152993,Cuatro Caminos,https://wikidata.org/entity/Q3356908,109667.43333333333
2018,--06,Linea 2,linea-2,Line 2,https://wikidata.org/entity/Q1152993,Cuitláhuac,https://wikidata.org/entity/Q3357029,18951.1
2018,--06,Linea 2,linea-2,Line 2,https://wikidata.org/entity/Q1152993,Ermita,https://wikidata.org/entity/Q5256668,17183.7
2018,--06,Linea 2,linea-2,Line 2,https://wikidata.org/entity/Q1152993,General Anaya,https://wikidata.org/entity/Q3356888,27636.033333333333
2018,--06,Linea 2,linea-2,Line 2,https://wikidata.org/entity/Q1152993,Hidalgo,https://wikidata.org/entity/Q2541914,26659.7
2018,--06,Linea 2,linea-2,Line 2,https://wikidata.org/entity/Q1152993,Nativitas,https://wikidata.org/entity/Q3356904,24857.633333333335
2018,--06,Linea 2,linea-2,Line 2,https://wikidata.org/entity/Q1152993,Normal,https://wikidata.org/entity/Q3356995,34952.26666666667
2018,--06,Linea 2,linea-2,Line 2,https://wikidata.org/entity/Q1152993,Panteones,https://wikidata.org/entity/Q3357000,12121.166666666666
2018,--06,Linea 2,linea-2,Line 2,https://wikidata.org/entity/Q1152993,Pino Suárez,https://wikidata.org/entity/Q3357008,24506.966666666667
2018,--06,Linea 2,linea-2,Line 2,https://wikidata.org/entity/Q1152993,Popotla,https://wikidata.org/entity/Q3356929,10062.166666666666
2018,--06,Linea 2,linea-2,Line 2,https://wikidata.org/entity/Q1152993,Portales,https://wikidata.org/entity/Q3356960,23898.566666666666
2018,--06,Linea 2,linea-2,Line 2,https://wikidata.org/entity/Q1152993,Revolución,https://wikidata.org/entity/Q3357042,29728.133333333335
2018,--06,Linea 2,linea-2,Line 2,https://wikidata.org/entity/Q1152993,San Antonio Abad,https://wikidata.org/entity/Q3356897,17744.933333333334
2018,--06,Linea 2,linea-2,Line 2,https://wikidata.org/entity/Q1152993,San Cosme,https://wikidata.org/entity/Q3356972,21355.233333333334
2018,--06,Linea 2,linea-2,Line 2,https://wikidata.org/entity/Q1152993,Tacuba,https://wikidata.org/entity/Q3356901,34734.2
2018,--06,Linea 2,linea-2,Line 2,https://wikidata.org/entity/Q1152993,Tasqueña,https://wikidata.org/entity/Q3357320,81845.83333333333
2018,--06,Linea 2,linea-2,Line 2,https://wikidata.org/entity/Q1152993,Viaducto,https://wikidata.org/entity/Q3357024,17661.733333333334
2018,--06,Linea 2,linea-2,Line 2,https://wikidata.org/entity/Q1152993,Villa de Cortés,https://wikidata.org/entity/Q3356965,18169.066666666666
2018,--06,Linea 2,linea-2,Line 2,https://wikidata.org/entity/Q1152993,Xola,https://wikidata.org/entity/Q3356924,20100.566666666666
2018,--06,Linea 2,linea-2,Line 2,https://wikidata.org/entity/Q1152993,Zócalo/Tenochtitlan,https://wikidata.org/entity/Q3356920,70320.33333333333
2018,--06,Linea 3,linea-3,Line 3,https://wikidata.org/entity/Q945935,Balderas,https://wikidata.org/entity/Q3356947,7944.266666666666
2018,--06,Linea 3,linea-3,Line 3,https://wikidata.org/entity/Q945935,Centro Médico,https://wikidata.org/entity/Q5810513,22087.833333333332
2018,--06,Linea 3,linea-3,Line 3,https://wikidata.org/entity/Q945935,Copilco,https://wikidata.org/entity/Q6824550,34576.1
2018,--06,Linea 3,linea-3,Line 3,https://wikidata.org/entity/Q945935,Coyoacán,https://wikidata.org/entity/Q3366731,25613.466666666667
2018,--06,Linea 3,linea-3,Line 3,https://wikidata.org/entity/Q945935,Deportivo 18 de Marzo,https://wikidata.org/entity/Q3431319,34873.2
2018,--06,Linea 3,linea-3,Line 3,https://wikidata.org/entity/Q945935,División del Norte,https://wikidata.org/entity/Q6824558,18950.2
2018,--06,Linea 3,linea-3,Line 3,https://wikidata.org/entity/Q945935,Etiopía-Plaza de la Transparencia,https://wikidata.org/entity/Q3429486,30820.433333333334
2018,--06,Linea 3,linea-3,Line 3,https://wikidata.org/entity/Q945935,Eugenia,https://wikidata.org/entity/Q6824568,19183.1
2018,--06,Linea 3,linea-3,Line 3,https://wikidata.org/entity/Q945935,Guerrero,https://wikidata.org/entity/Q6824578,10121.466666666667
2018,--06,Linea 3,linea-3,Line 3,https://wikidata.org/entity/Q945935,Hidalgo,https://wikidata.org/entity/Q2541914,18035.1
2018,--06,Linea 3,linea-3,Line 3,https://wikidata.org/entity/Q945935,Hospital General,https://wikidata.org/entity/Q6824588,21726.3
2018,--06,Linea 3,linea-3,Line 3,https://wikidata.org/entity/Q945935,Indios Verdes,https://wikidata.org/entity/Q3431052,109040.83333333333
2018,--06,Linea 3,linea-3,Line 3,https://wikidata.org/entity/Q945935,Juárez,https://wikidata.org/entity/Q6824601,18687.633333333335
2018,--06,Linea 3,linea-3,Line 3,https://wikidata.org/entity/Q945935,La Raza,https://wikidata.org/entity/Q3429492,31824.766666666666
2018,--06,Linea 3,linea-3,Line 3,https://wikidata.org/entity/Q945935,Miguel Ángel de Quevedo,https://wikidata.org/entity/Q6824630,30169.766666666666
2018,--06,Linea 3,linea-3,Line 3,https://wikidata.org/entity/Q945935,Niños Héroes / Poder Judicial CDMX,https://wikidata.org/entity/Q6824647,22072.166666666668
2018,--06,Linea 3,linea-3,Line 3,https://wikidata.org/entity/Q945935,Potrero,https://wikidata.org/entity/Q6824678,17369.766666666666
2018,--06,Linea 3,linea-3,Line 3,https://wikidata.org/entity/Q945935,Tlatelolco,https://wikidata.org/entity/Q3431323,20438.533333333333
2018,--06,Linea 3,linea-3,Line 3,https://wikidata.org/entity/Q945935,Universidad,https://wikidata.org/entity/Q6824764,69925.73333333334
2018,--06,Linea 3,linea-3,Line 3,https://wikidata.org/entity/Q945935,Viveros / Derechos Humanos,https://wikidata.org/entity/Q7335651,22525.166666666668
2018,--06,Linea 3,linea-3,Line 3,https://wikidata.org/entity/Q945935,Zapata,https://wikidata.org/entity/Q6824782,24001.5
2018,--06,Linea 4,linea-4,Line 4,https://wikidata.org/entity/Q2837181,Bondojito,https://wikidata.org/entity/Q6824506,6453.833333333333
2018,--06,Linea 4,linea-4,Line 4,https://wikidata.org/entity/Q2837181,Canal del Norte,https://wikidata.org/entity/Q6824521,8771.4
2018,--06,Linea 4,linea-4,Line 4,https://wikidata.org/entity/Q2837181,Candelaria,https://wikidata.org/entity/Q2936246,7617.566666666667
2018,--06,Linea 4,linea-4,Line 4,https://wikidata.org/entity/Q2837181,Consulado,https://wikidata.org/entity/Q6824549,4437.833333333333
2018,--06,Linea 4,linea-4,Line 4,https://wikidata.org/entity/Q2837181,Fray Servando,https://wikidata.org/entity/Q6824573,7651.233333333334
2018,--06,Linea 4,linea-4,Line 4,https://wikidata.org/entity/Q2837181,Jamaica,https://wikidata.org/entity/Q3377006,8380.8
2018,--06,Linea 4,linea-4,Line 4,https://wikidata.org/entity/Q2837181,Martín Carrera,https://wikidata.org/entity/Q6824623,23295.966666666667
2018,--06,Linea 4,linea-4,Line 4,https://wikidata.org/entity/Q2837181,Morelos,https://wikidata.org/entity/Q9035123,6817.633333333333
2018,--06,Linea 4,linea-4,Line 4,https://wikidata.org/entity/Q2837181,Santa Anita,https://wikidata.org/entity/Q6824703,2541.4666666666667
2018,--06,Linea 4,linea-4,Line 4,https://wikidata.org/entity/Q2837181,Talismán,https://wikidata.org/entity/Q6824726,5641.766666666666
2018,--06,Linea 5,linea-5,Line 5,https://wikidata.org/entity/Q1152238,Aragón,https://wikidata.org/entity/Q6824481,7441.866666666667
2018,--06,Linea 5,linea-5,Line 5,https://wikidata.org/entity/Q1152238,Autobuses del Norte,https://wikidata.org/entity/Q6824496,19125.133333333335
2018,--06,Linea 5,linea-5,Line 5,https://wikidata.org/entity/Q1152238,Consulado,https://wikidata.org/entity/Q6824549,4992.166666666667
2018,--06,Linea 5,linea-5,Line 5,https://wikidata.org/entity/Q1152238,Eduardo Molina,https://wikidata.org/entity/Q6824560,6782.066666666667
2018,--06,Linea 5,linea-5,Line 5,https://wikidata.org/entity/Q1152238,Hangares,https://wikidata.org/entity/Q6824582,5245.266666666666
2018,--06,Linea 5,linea-5,Line 5,https://wikidata.org/entity/Q1152238,Instituto del Petróleo,https://wikidata.org/entity/Q6824591,6181.333333333333
2018,--06,Linea 5,linea-5,Line 5,https://wikidata.org/entity/Q1152238,La Raza,https://wikidata.org/entity/Q3429492,9458.9
2018,--06,Linea 5,linea-5,Line 5,https://wikidata.org/entity/Q1152238,Misterios,https://wikidata.org/entity/Q6824625,8250.866666666667
2018,--06,Linea 5,linea-5,Line 5,https://wikidata.org/entity/Q1152238,Oceanía,https://wikidata.org/entity/Q522857,8246.9
2018,--06,Linea 5,linea-5,Line 5,https://wikidata.org/entity/Q1152238,Pantitlán,https://wikidata.org/entity/Q3352997,102107.76666666666
2018,--06,Linea 5,linea-5,Line 5,https://wikidata.org/entity/Q1152238,Politécnico,https://wikidata.org/entity/Q3431375,33409.933333333334
2018,--06,Linea 5,linea-5,Line 5,https://wikidata.org/entity/Q1152238,Terminal Aérea,https://wikidata.org/entity/Q6824733,18142.033333333333
2018,--06,Linea 5,linea-5,Line 5,https://wikidata.org/entity/Q1152238,Valle Gómez,https://wikidata.org/entity/Q9092402,4592.7
2018,--06,Linea 6,linea-6,Line 6,https://wikidata.org/entity/Q3238990,Deportivo 18 de Marzo,https://wikidata.org/entity/Q3431319,1842.7333333333333
2018,--06,Linea 6,linea-6,Line 6,https://wikidata.org/entity/Q3238990,El Rosario,https://wikidata.org/entity/Q3429496,16692.333333333332
2018,--06,Linea 6,linea-6,Line 6,https://wikidata.org/entity/Q3238990,Ferrería/Arena Ciudad de México,https://wikidata.org/entity/Q619422,23942.033333333333
2018,--06,Linea 6,linea-6,Line 6,https://wikidata.org/entity/Q3238990,Instituto del Petróleo,https://wikidata.org/entity/Q6824591,3330.0333333333333
2018,--06,Linea 6,linea-6,Line 6,https://wikidata.org/entity/Q3238990,La Villa-Basílica,https://wikidata.org/entity/Q2836136,14127.066666666668
2018,--06,Linea 6,linea-6,Line 6,https://wikidata.org/entity/Q3238990,Lindavista,https://wikidata.org/entity/Q6824614,18248.366666666665
2018,--06,Linea 6,linea-6,Line 6,https://wikidata.org/entity/Q3238990,Martín Carrera,https://wikidata.org/entity/Q6824623,30020.466666666667
2018,--06,Linea 6,linea-6,Line 6,https://wikidata.org/entity/Q3238990,Norte 45,https://wikidata.org/entity/Q6824650,7411.033333333334
2018,--06,Linea 6,linea-6,Line 6,https://wikidata.org/entity/Q3238990,Tezozómoc,https://wikidata.org/entity/Q6824734,5839.5
2018,--06,Linea 6,linea-6,Line 6,https://wikidata.org/entity/Q3238990,UAM-Azcapotzalco,https://wikidata.org/entity/Q6824498,8409.866666666667
2018,--06,Linea 6,linea-6,Line 6,https://wikidata.org/entity/Q3238990,Vallejo,https://wikidata.org/entity/Q6824762,7835.3
2018,--06,Linea 7,linea-7,Line 7,https://wikidata.org/entity/Q929645,Aquiles Serdán,https://wikidata.org/entity/Q6824477,16221.933333333332
2018,--06,Linea 7,linea-7,Line 7,https://wikidata.org/entity/Q929645,Auditorio,https://wikidata.org/entity/Q6824492,33360.03333333333
2018,--06,Linea 7,linea-7,Line 7,https://wikidata.org/entity/Q929645,Barranca del Muerto,https://wikidata.org/entity/Q2885482,45743.96666666667
2018,--06,Linea 7,linea-7,Line 7,https://wikidata.org/entity/Q929645,Camarones,https://wikidata.org/entity/Q6824514,15711.333333333334
2018,--06,Linea 7,linea-7,Line 7,https://wikidata.org/entity/Q929645,Constituyentes,https://wikidata.org/entity/Q5944586,8466.9
2018,--06,Linea 7,linea-7,Line 7,https://wikidata.org/entity/Q929645,El Rosario,https://wikidata.org/entity/Q3429496,38842.6
2018,--06,Linea 7,linea-7,Line 7,https://wikidata.org/entity/Q929645,Mixcoac,https://wikidata.org/entity/Q6824627,23587.9
2018,--06,Linea 7,linea-7,Line 7,https://wikidata.org/entity/Q929645,Polanco,https://wikidata.org/entity/Q6824672,34887.26666666667
2018,--06,Linea 7,linea-7,Line 7,https://wikidata.org/entity/Q929645,Refinería,https://wikidata.org/entity/Q9067431,10518.1
2018,--06,Linea 7,linea-7,Line 7,https://wikidata.org/entity/Q929645,San Antonio,https://wikidata.org/entity/Q6824698,15977.633333333333
2018,--06,Linea 7,linea-7,Line 7,https://wikidata.org/entity/Q929645,San Joaquín,https://wikidata.org/entity/Q6824700,28288.5
2018,--06,Linea 7,linea-7,Line 7,https://wikidata.org/entity/Q929645,San Pedro de los Pinos,https://wikidata.org/entity/Q5841189,12823.966666666667
2018,--06,Linea 7,linea-7,Line 7,https://wikidata.org/entity/Q929645,Tacuba,https://wikidata.org/entity/Q3356901,8829.133333333333
2018,--06,Linea 7,linea-7,Line 7,https://wikidata.org/entity/Q929645,Tacubaya,https://wikidata.org/entity/Q2744158,6536.766666666666
2018,--06,Linea 8,linea-8,Line 8,https://wikidata.org/entity/Q1149545,Aculco,https://wikidata.org/entity/Q6824471,10044.433333333332
2018,--06,Linea 8,linea-8,Line 8,https://wikidata.org/entity/Q1149545,Apatlaco,https://wikidata.org/entity/Q6824476,14710.766666666666
2018,--06,Linea 8,linea-8,Line 8,https://wikidata.org/entity/Q1149545,Atlalilco,https://wikidata.org/entity/Q6824487,16151.066666666668
2018,--06,Linea 8,linea-8,Line 8,https://wikidata.org/entity/Q1149545,Bellas Artes,https://wikidata.org/entity/Q2541953,18531.166666666668
2018,--06,Linea 8,linea-8,Line 8,https://wikidata.org/entity/Q1149545,Cerro de la Estrella,https://wikidata.org/entity/Q8344273,12336.7
2018,--06,Linea 8,linea-8,Line 8,https://wikidata.org/entity/Q1149545,Chabacano,https://wikidata.org/entity/Q3317707,3826.1666666666665
2018,--06,Linea 8,linea-8,Line 8,https://wikidata.org/entity/Q1149545,Constitución de 1917,https://wikidata.org/entity/Q6824546,91359.3
2018,--06,Linea 8,linea-8,Line 8,https://wikidata.org/entity/Q1149545,Coyuya,https://wikidata.org/entity/Q6824553,22440.333333333332
2018,--06,Linea 8,linea-8,Line 8,https://wikidata.org/entity/Q1149545,Doctores,https://wikidata.org/entity/Q2837042,12635.533333333333
2018,--06,Linea 8,linea-8,Line 8,https://wikidata.org/entity/Q1149545,Escuadrón 201,https://wikidata.org/entity/Q3431185,25139.6
2018,--06,Linea 8,linea-8,Line 8,https://wikidata.org/entity/Q1149545,Garibaldi/Lagunilla,https://wikidata.org/entity/Q1147620,17408.833333333332
2018,--06,Linea 8,linea-8,Line 8,https://wikidata.org/entity/Q1149545,Iztacalco,https://wikidata.org/entity/Q3431125,21748.266666666666
2018,--06,Linea 8,linea-8,Line 8,https://wikidata.org/entity/Q1149545,Iztapalapa,https://wikidata.org/entity/Q4204314,10535.866666666667
2018,--06,Linea 8,linea-8,Line 8,https://wikidata.org/entity/Q1149545,La Viga,https://wikidata.org/entity/Q9019049,7402.366666666667
2018,--06,Linea 8,linea-8,Line 8,https://wikidata.org/entity/Q1149545,Obrera,https://wikidata.org/entity/Q6824651,10233.266666666666
2018,--06,Linea 8,linea-8,Line 8,https://wikidata.org/entity/Q1149545,Salto del Agua,https://wikidata.org/entity/Q740243,15542.333333333334
2018,--06,Linea 8,linea-8,Line 8,https://wikidata.org/entity/Q1149545,San Juan de Letrán,https://wikidata.org/entity/Q5691609,27908.066666666666
2018,--06,Linea 8,linea-8,Line 8,https://wikidata.org/entity/Q1149545,Santa Anita,https://wikidata.org/entity/Q6824703,6702.4
2018,--06,Linea 8,linea-8,Line 8,https://wikidata.org/entity/Q1149545,UAM-I,https://wikidata.org/entity/Q6824756,27049.433333333334
2018,--06,Linea 9,linea-9,Line 9,https://wikidata.org/entity/Q3239046,Centro Médico,https://wikidata.org/entity/Q5810513,14887.7
2018,--06,Linea 9,linea-9,Line 9,https://wikidata.org/entity/Q3239046,Chabacano,https://wikidata.org/entity/Q3317707,11524.433333333332
2018,--06,Linea 9,linea-9,Line 9,https://wikidata.org/entity/Q3239046,Chilpancingo,https://wikidata.org/entity/Q3431073,41889.53333333333
2018,--06,Linea 9,linea-9,Line 9,https://wikidata.org/entity/Q3239046,Ciudad Deportiva,https://wikidata.org/entity/Q6824544,6408.533333333334
2018,--06,Linea 9,linea-9,Line 9,https://wikidata.org/entity/Q3239046,Jamaica,https://wikidata.org/entity/Q3377006,10861.433333333332
2018,--06,Linea 9,linea-9,Line 9,https://wikidata.org/entity/Q3239046,Lázaro Cárdenas,https://wikidata.org/entity/Q6824617,12043.8
2018,--06,Linea 9,linea-9,Line 9,https://wikidata.org/entity/Q3239046,Mixiuhca,https://wikidata.org/entity/Q3431067,17846.4
2018,--06,Linea 9,linea-9,Line 9,https://wikidata.org/entity/Q3239046,Pantitlán,https://wikidata.org/entity/Q3352997,84303.4
2018,--06,Linea 9,linea-9,Line 9,https://wikidata.org/entity/Q3239046,Patriotismo,https://wikidata.org/entity/Q6824665,18195.466666666667
2018,--06,Linea 9,linea-9,Line 9,https://wikidata.org/entity/Q3239046,Puebla,https://wikidata.org/entity/Q6824679,34262.7
2018,--06,Linea 9,linea-9,Line 9,https://wikidata.org/entity/Q3239046,Tacubaya,https://wikidata.org/entity/Q2744158,48162.066666666666
2018,--06,Linea 9,linea-9,Line 9,https://wikidata.org/entity/Q3239046,Velódromo,https://wikidata.org/entity/Q6824767,9459.866666666667
2018,--06,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Acatitla,https://wikidata.org/entity/Q6824469,13604.666666666666
2018,--06,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Agrícola Oriental,https://wikidata.org/entity/Q8191806,10772.266666666666
2018,--06,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Canal de San Juan,https://wikidata.org/entity/Q6824517,11866.533333333333
2018,--06,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Guelatao,https://wikidata.org/entity/Q6824577,18079.566666666666
2018,--06,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,La Paz,https://wikidata.org/entity/Q6824608,37710.433333333334
2018,--06,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Los Reyes,https://wikidata.org/entity/Q6824612,15115.533333333333
2018,--06,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Pantitlán,https://wikidata.org/entity/Q3352997,101777.26666666666
2018,--06,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Peñón Viejo,https://wikidata.org/entity/Q9058930,12131.166666666666
2018,--06,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Santa Marta,https://wikidata.org/entity/Q9074085,25542.633333333335
2018,--06,Linea A,linea-A,Mexico City Metro Line A,https://www.wikidata.org/wiki/Q3239049,Tepalcates,https://wikidata.org/entity/Q6824730,16471.733333333334
2018,--06,Linea B,linea-B,Line B,https://wikidata.org/entity/Q3239062,Bosque de Aragón,https://wikidata.org/entity/Q6824508,6124.033333333334
2018,--06,Linea B,linea-B,Line B,https://wikidata.org/entity/Q3239062,Buenavista,https://wikidata.org/entity/Q3431142,60149.73333333333
2018,--06,Linea B,linea-B,Line B,https://wikidata.org/entity/Q3239062,Ciudad Azteca,https://wikidata.org/entity/Q3431176,59618.433333333334
2018,--06,Linea B,linea-B,Line B,https://wikidata.org/entity/Q3239062,Deportivo Oceanía,https://wikidata.org/entity/Q6824555,14846.633333333333
2018,--06,Linea B,linea-B,Line B,https://wikidata.org/entity/Q3239062,Ecatepec,https://wikidata.org/entity/Q11681253,27220.133333333335
2018,--06,Linea B,linea-B,Line B,https://wikidata.org/entity/Q3239062,Garibaldi/Lagunilla,https://wikidata.org/entity/Q1147620,8223.966666666667
2018,--06,Linea B,linea-B,Line B,https://wikidata.org/entity/Q3239062,Guerrero,https://wikidata.org/entity/Q6824578,5998.066666666667
2018,--06,Linea B,linea-B,Line B,https://wikidata.org/entity/Q3239062,Impulsora,https://wikidata.org/entity/Q6824590,24385.733333333334
2018,--06,Linea B,linea-B,Line B,https://wikidata.org/entity/Q3239062,Lagunilla,https://wikidata.org/entity/Q6824610,25114.8
2018,--06,Linea B,linea-B,Line B,https://wikidata.org/entity/Q3239062,Morelos,https://wikidata.org/entity/Q9035123,4834.066666666667
2018,--06,Linea B,linea-B,Line B,https://wikidata.org/entity/Q3239062,Múzquiz,https://wikidata.org/entity/Q6824638,30522.533333333333
2018,--06,Linea B,linea-B,Line B,https://wikidata.org/entity/Q3239062,Nezahualcóyotl,https://wikidata.org/entity/Q6824646,20256.4
2018,--06,Linea B,linea-B,Line B,https://wikidata.org/entity/Q3239062,Oceanía,https://wikidata.org/entity/Q522857,9771.666666666666
2018,--06,Linea B,linea-B,Line B,https://wikidata.org/entity/Q3239062,Olímpica,https://wikidata.org/entity/Q6824654,17262.966666666667
2018,--06,Linea B,linea-B,Line B,https://wikidata.org/entity/Q3239062,Plaza Aragón,https://wikidata.org/entity/Q6824670,19438.333333333332
2018,--06,Linea B,linea-B,Line B,https://wikidata.org/entity/Q3239062,Ricardo Flores Magón,https://wikidata.org/entity/Q601519,5478.133333333333
2018,--06,Linea B,linea-B,Line B,https://wikidata.org/entity/Q3239062,Río de los Remedios,https://wikidata.org/entity/Q6824695,21207.966666666667
2018,--06,Linea B,linea-B,Line B,https://wikidata.org/entity/Q3239062,Romero Rubio,https://wikidata.org/entity/Q6824691,8221.866666666667
2018,--06,Linea B,linea-B,Line B,https://wikidata.org/entity/Q3239062,San Lázaro,https://wikidata.org/entity/Q3356984,11947.7
2018,--06,Linea B,linea-B,Line B,https://wikidata.org/entity/Q3239062,Tepito,https://wikidata.org/entity/Q5402969,21232.5
2018,--06,Linea B,linea-B,Line B,https://wikidata.org/entity/Q3239062,Villa de Aragón,https://wikidata.org/entity/Q6824768,13595.1
2018,--03,Linea 1,linea-1,Line 1,https://wikidata.org/entity/Q2295084,Balbuena,https://wikidata.org/entity/Q3356881,12649.09677419355
2018,--03,Linea 1,linea-1,Line 1,https://wikidata.org/entity/Q2295084,Balderas,https://wikidata.org/entity/Q3356947,19422.709677419356
2018,--03,Linea 1,linea-1,Line 1,https://wikidata.org/entity/Q2295084,Boulevard Puerto Aéreo,https://wikidata.org/entity/Q2630441,19832.548387096773
2018,--03,Linea 1,linea-1,Line 1,https://wikidata.org/entity/Q2295084,Candelaria,https://wikidata.org/entity/Q2936246,22925.967741935485
